"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-11","12.75",,,"0.23","39","42","34",,"  230","  250",,"28.0","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-12","13.20",,,"0.00","35","37","33",,"  200","  260",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-13","12.30",,,"0.00","39","45","34",,"  200","  200",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-14","9.62",,,"0.00","35","39","25",,"  210","  220",,"29.1","36.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-15","15.66",,,"0.00","29","31","21",,"  200","  200",,"29.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-16","15.21",,,"0.24","23","28","20",,"  190","  160",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-17","10.29",,,"0.03","27","32","18",,"  210","  230",,"19.9","23.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-18","8.05",,,"0.00","16","19","6",,"  250","  260",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-19","14.99",,,"0.00","20","28","15",,"  220","  230",,"35.1","44.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-20","9.62",,,"0.05","27","31","13",,"  330","  340",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-21","8.95",,,"0.00","10","13","0",,"  350","  350",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-22","6.71",,,"0.05","3","11","-6",,"  190","  190",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-23","7.61",,,"0.01","9","16","1",,"  280","  290",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-24","21.92",,,"0.01","4","17","-2",,"  200","  190",,"38.0","49.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-25","16.11",,,"0.14","20","28","6",,"  200","  200",,"31.1","40.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-26","10.07",,,"0.16","10","28","2",,"  220","  220",,"19.9","23.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-27","15.21",,,"0.14","14","27","-4",,"  290","  280",,"28.0","42.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-28","13.42",,,"0.00","-2","6","-10",,"  210","  210",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-29","15.66",,,"0.00","4","16","-3",,"  220","  220",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-30","15.88",,,"0.06","13","27","7",,"  200","  200",,"28.0","35.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-01-31","8.72",,,"0.00","29","34","27",,"  210","  200",,"19.9","21.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-01","4.92",,,"0.75","30","35","27",,"  290","  310",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-02","6.71",,,"0.00","26","28","20",,"  270","  280",,"14.1","16.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-03","3.80",,,"0.00","19","28","10",,"  220","  210",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-04","3.36",,,"0.02","15","24","7",,"   10","   10",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-05","12.53",,,"0.55","22","27","7",,"  340","  350",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-06","10.74",,,"0.00","12","20","2",,"  200","  200",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-07","13.42",,,"0.00","4","11","-4",,"  200","  190",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-08","6.71",,,"0.05","8","18","1",,"  200","  180",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-09","5.37",,,"0.10","16","25","13",,"  290","  290",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-10","8.50",,,"0.00","17","21","8",,"  300","  290",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-11","5.14",,,"0.00","13","17","1",,"  160","  320",,"10.1","13.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-12","1.79",,,"0.00","7","20","-5",,"  180","  150",,"8.1","10.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-13","3.36",,,"0.00","19","29","8",,"   90","   80",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-14","8.72",,,"0.03","24","29","20",,"  240","  250",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-15","7.83",,,"0.00","18","23","7",,"  300","  300",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-16","4.70",,,"0.05","17","26","10",,"  320","  350",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-17","6.49",,,"0.29","13","25","-1",,"   50","   50",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-18","12.30",,,"0.07","26","41","22",,"  270","  250",,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-19","10.29",,,"0.00","38","44","28",,"  290","  290",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-20","6.04",,,"0.90","33","45","27",,"  120","  120",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-21","25.95",,,"0.00","38","46","32",,"  210","  210",,"40.9","55.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-22","17.00",,,"0.00","34","37","30",,"  210","  200",,"33.1","42.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-23","11.41",,,"0.00","30","33","20",,"  260","  260",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-24","13.87",,,"0.00","22","26","19",,"  230","  230",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-25","11.63",,,"0.00","20","24","13",,"  240","  240",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-26","15.21",,,"0.00","13","17","7",,"  210","  200",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-27","14.99",,,"0.01","12","15","3",,"  280","  280",,"29.1","38.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-02-28","5.82",,,"0.00","7","18","0",,"  170","  140",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-01","5.14",,,"0.22","23","30","17",,"  350","  340",,"12.1","15.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-02","6.93",,,"0.16","16","19","8",,"   30","   30",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-03","6.04",,,"0.00","8","17","0",,"  320","  320",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-04","3.58",,,"0.00","9","21","0",,"  170","  250",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-05","6.49",,,"0.00","20","24","14",,"   50","  330",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-06","6.49",,,"0.00","18","26","13",,"   70","   60",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-07","4.03",,,"0.00","25","44","10",,"  180","  220",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-08","7.61",,,"0.16","35","38","24",,"  300","  290",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-09","11.63",,,"0.00","27","36","19",,"  200","  220",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-10","13.20",,,"0.00","39","47","35",,"  210","  300",,"25.9","38.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-11","6.04",,,"0.14","44","53","36",,"   20","   20",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-12","16.11",,,"0.57","31","37","8",,"  350","  350",,"31.1","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-13","8.50",,,"0.00","13","23","3",,"  200","  270",,"17.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-14","17.22",,,"0.00","33","51","17",,"  200","  200",,"36.0","45.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-15","12.30",,,"0.00","40","41","27",,"  260","  270",,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-16","12.30",,,"0.00","23","27","12",,"   20","   20",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-17","7.38",,,"0.00","19","31","11",,"   90","   90",,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-18","6.49",,,"0.00","32","47","25",,"   90","   80",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-19","14.09",,,"0.09","42","51","35",,"  250","  260",,"30.0","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-20","14.32",,,"0.00","37","41","29",,"  260","  270",,"23.9","33.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-21","5.82",,,"0.00","33","41","24",,"  300","  310",,"16.1","21.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-22","11.41",,,"0.06","37","42","29",,"  310","  320",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-23","9.84",,,"0.00","26","29","17",,"  350","  280",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-24","8.28",,,"0.00","24","33","16",,"  230","  220",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-25","10.74",,,"0.03","26","35","16",,"  310","  290",,"23.9","31.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-26","5.82",,,"0.00","21","33","11",,"  170","  210",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-27","11.41",,,"0.06","33","46","28",,"  180","  190",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-28","16.33",,,"0.00","46","52","40",,"  230","  240",,"33.1","40.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-29","12.30",,,"0.00","38","40","32",,"  360","  350",,"23.0","30.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-30","6.93",,,"0.00","38","53","26",,"  350","  300",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-03-31","5.37",,,"0.00","43","58","30",,"  160","  150",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-01","16.11",,,"0.01","50","64","39",,"  220","  210",,"38.9","45.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-02","6.26",,,"0.00","45","58","34",,"   30","   30",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-03","11.41",,,"0.30","39","40","34",,"   70","   80",,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-04","12.97",,,"0.12","40","50","36",,"  230","  220",,"32.0","40.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-05","12.53",,,"0.00","40","51","32",,"  260","  260",,"25.9","36.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-06","2.68",,,"0.00","41","55","28",,"   90",,,"10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-07","7.61",,,"0.40","43","54","33",,"   50","   40",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-08","8.05",,,"0.07","48","63","39",,"  340","  340",,"16.1","23.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-09","7.83",,,"0.00","49","58","36",,"  200","  160",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-10","16.78",,,"0.01","54","71","43",,"  200","  200",,"40.0","48.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-11","4.70",,,"0.00","54","69","42",,"  250","  250",,"21.0","29.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-12","6.93",,,"0.00","58","72","40",,"  160","  150",,"23.9","32.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-13","13.65",,,"0.00","64","79","48",,"  200","  210",,"33.1","40.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-14","18.79",,,"0.14","65","71","32",,"  200","  200",,"40.9","61.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-15","11.41",,,"0.17","32","33","26",,"  280","  230",,"21.9","38.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-16","6.49",,,"0.00","31","41","22",,"  130","  120",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-17","6.71",,,"0.00","44","63","32",,"  160","  150",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-18","4.70",,,"0.00","54","65","41",,"   10","   20",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-19","7.83",,,"0.00","46","56","35",,"   20","   20",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-20","3.80",,,"0.00","51","72","37",,"  150","  260",,"13.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-21","7.83",,,"0.01","60","80","43",,"  190","  220",,"21.9","29.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-22","15.66",,,"0.01","58","62","41",,"  310","  280",,"25.9","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-23","9.17",,,"0.00","45","57","38",,"  320","  310",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-24","7.61",,,"0.00","47","55","40",,"   80","   80",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-25","6.49",,,"0.22","48","54","43",,"  290","  280",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-26","10.51",,,"0.00","49","59","39",,"  300","  300",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-27","9.17",,,"0.00","44","54","34",,"   50","   40",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-28","14.09",,,"0.01","49","53","46",,"   50","   40",,"28.0","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-29","10.74",,,"1.04","57","76","47",,"  200","  200",,"44.1","52.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-04-30","9.17",,,"0.06","59","67","52",,"  120","  110",,"19.9","30.0","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-01","17.45",,,"0.00","52","56","44",,"  210","  220",,"28.0","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-02","13.42",,,"0.00","50","58","47",,"  220","  210",,"21.9","29.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-03","14.76",,,"0.04","53","62","47",,"  260","  260",,"31.1","42.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-04","8.95",,,"0.00","54","60","44",,"  270","  320",,"25.9","35.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-05","4.03",,,"0.03","48","55","42",,"   90","   80",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-06","7.16",,,"0.00","50","62","39",,"   50","   40",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-07","8.05",,,"0.49","52","63","45",,"   50","   40",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-08","6.49",,,"0.00","65","87","52",,"  190","  190",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-09","13.42",,,"0.03","72","80","62",,"  210","  210",,"25.1","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-10","9.40",,,"0.00","64","74","54",,"  250","  250",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-11","4.92",,,"0.00","63","77","49",,"  160","  160",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-12","5.59",,,"1.12","67","75","61",,"   50","  110",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-13","10.74",,,"0.65","72","88","64",,"  210","  200",,"40.0","57.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-14","7.16",,,"0.25","61","63","50",,"   20","   10",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-15","11.86",,,"0.32","55","64","44",,"  210","  200",,"25.9","31.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-16","4.92",,,"0.00","46","56","36",,"  340","  260",,"12.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-17","6.04",,,"0.01","50","57","43",,"  220","  230",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-18","8.05",,,"0.00","53","68","39",,"  220","  200",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-19","5.82",,,"0.00","59","72","45",,"  150","  190",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-20","6.93",,,"0.04","63","76","55",,"  160","  140",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-21","7.16",,,"0.14","71","84","62",,"  270","  230",,"17.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-22","10.51",,,"0.00","68","73","58",,"  350","  300",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-23","7.61",,,"0.00","62","71","51",,"  300","  310",,"15.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-24","2.91",,,"0.00","65","79","51",,"  270","  220",,"10.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-25","4.47",,,"0.00","69","82","54",,"  150","  310",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-26","7.61",,,"0.00","72","86","59",,"  230","  200",,"17.0","23.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-27","7.61",,,"1.68","77","86","67",,"  240","  250",,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-28","5.59",,,"0.07","67","69","59",,"  350","   30",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-29","4.70",,,"0.00","64","75","54",,"  150","  340",,"13.0","21.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-30","3.58",,,"0.00","66","78","54",,"  160","  230",,"10.1","21.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-05-31","5.59",,,"0.00","69","80","60",,"   90","   30",,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-01","4.92",,,"0.00","70","83","56",,"  160","  160",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-02","12.97",,,"0.21","75","85","66",,"  180","  180",,"29.1","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-03","14.54",,,"0.01","75","81","62",,"  230","  230",,"32.0","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-04","2.91",,,"0.22","64","68","58",,"  330","  340",,"8.9","14.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-05","7.16",,,"0.00","63","75","52",,"  270","  270",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-06","2.01",,,"0.00","66","80","51",,"  270","  280",,"12.1","18.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-07","4.03",,,"0.00","69","80","56",,"  170","  160",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-08","6.93",,,"0.15","69","78","61",,"   10","   20",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-09","4.70",,,"0.00","68","81","57",,"  360","   60",,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-10","6.04",,,"0.00","69","77","59",,"   80","   80",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2014-06-11","6.93",,,"0.46","70","79","65",,"  160","  180",,"19.9","28.0","    1",,,,,,,,,,,,,,,,,,,,,
